r2qkb1r/pp1b1p2/5p1p/4p3/1n6/1PN2N1P/P1P1BPP1/R2QK2R w KQkq -,78
r1br4/1pb1qp1k/pnp1pn2/4N2p/2pPPP2/P1N1BB2/1P1Q3P/4RRK1 w - -,103
8/p7/Ppk1r1p1/2p2rBp/7P/5PP1/4K3/2R5 w - -,-352
8/8/5k1p/4pp2/B1R3pP/6P1/1r3PK1/8 b - -,207
4rk1r/5ppp/p2B4/1p5P/3n4/8/P3BPP1/1K2R3 b - -,-277
r5k1/B3Rp1p/2b3p1/3p4/2n2qB1/2P5/P4PPP/3Q2K1 b - -,-32
r1bqkb1r/pp1n1p2/4p2p/n1p1P3/2Pp3P/3P1N2/PP2QPB1/RNB2RK1 b kq -,-21
1k4Q1/1pp5/p1q2b2/8/8/1NP5/PP1rpP1P/4R1K1 b - -,-360
r2qk2r/pb2pp1p/1pp2npb/4N3/3P4/2P2N2/PP2QPPP/R3KB1R b KQkq -,69
7k/8/p2p4/1p1q3N/1P5P/P1R4K/6P1/8 w - -,35
r4rk1/pbBnbppp/1p2p3/8/3P4/2P1PP2/PP1N1P1P/R4RK1 b - -,-417
5rk1/1p2qpb1/p1prp1p1/P2n1n1p/1P1P1P1P/2P2NP1/1BB3Q1/R3R1K1 b - -,-152
5r2/3R2Rk/8/8/p1N2P1P/2n4K/4r3/8 b - -,148
8/8/3k2b1/6b1/3B1R2/4P3/1K4P1/8 w - -,256
r4rk1/p1qnppb1/4b1pp/R2p4/2pP2P1/1NP1B2P/1P2PPB1/Q4RK1 w - -,51
r1bq1rk1/1pp2ppp/p7/8/1n1Pp3/4PNP1/PP3P1P/R2QKB1R w KQ -,-32
8/r6k/6Rp/4N3/5pP1/4b3/6KP/8 b - -,-15
r1b2rk1/ppp1pp2/1qn2npp/5P2/2P5/3P1N1P/P1PQB1P1/R1B1K2R b KQ -,-26
r1bq1rk1/ppp3bp/3p1np1/5pN1/P1Pn4/2NB2P1/1P3P1P/R1BQ1RK1 b - -,-251
8/8/3k4/p7/Bb1Bp1p1/4P3/4KP2/8 b - -,314
4kb1r/ppqn1ppp/4pnb1/3p4/3P4/4PN2/PPP2PPP/1R1QKB1R w Kk -,-324
1r1q2kr/Q4pp1/8/2pB3p/5P2/6P1/P6P/2R2RK1 b - -,497
1r2kbnr/pp1b1ppp/1q2p3/3pP3/3B1P2/P1N5/1PP1B1PP/R2Q1RK1 b k -,154
7k/5p2/4n2p/4p3/2Q1P3/q6P/5PP1/6K1 b - -,-255
1r2b1k1/1q3p1p/p1p1p1p1/2b1P3/2Pp1P2/RP1P2PP/1Q3RK1/8 w - -,-180
4r1k1/3R1ppp/p7/1pp5/4r1P1/2P1P2P/P3KP2/7R b - -,50
r2qk2r/1p1b1ppp/3b1n2/1n2p3/8/2N2PP1/P2BP2P/R2QKBNR w KQkq -,-70
5rk1/p2q4/2P4p/1pR3bp/1P1p4/1Q1P4/PB4PP/6K1 b - -,420
4k3/R4p2/3P2p1/p1r4p/P7/6P1/5PPK/8 w - -,249
r1b1kb1r/pp3p1p/5p2/3p4/3P4/8/PPN1BPPP/R3K2R b KQkq -,-21
r1bqk2r/ppp2p1p/2np2pB/4p3/2P5/P1PP1NP1/4PPBP/R2QK2R b KQkq -,439
r1bqk2r/pp3ppp/3bpn2/2ppn3/8/1P2P3/PBPPBPPP/RN1Q1RK1 b kq -,-442
2kr3r/1ppbppbp/2n3p1/p7/4B3/2N1BN1P/PPP1KPP1/R6R b - -,238
r1bqk2r/1p3pb1/p1np2pp/2pPp3/8/P2P1NP1/1P1BPPBP/R2Q1RK1 b kq -,437
2r2rk1/1p3pp1/p1p5/2Rp1b2/7P/P5P1/1q2PPBN/3Q1RK1 w - -,306
8/8/8/1R6/4pbkP/P2p4/4K3/4B3 w - -,326
r2q1rk1/p3bppp/1pb2n2/8/3p4/1PN2N2/PB2BPPP/2RQK2R w K -,-56
5rk1/1Q2bpp1/1B4n1/N2pP2p/rP6/P1nq1N2/6PP/R4RK1 w - -,159
r1bqk2r/pp2pp1p/2n3p1/2pp4/4PP2/3P2nP/PPPB2B1/R2QK2R w KQkq -,-329
r1bqkb1r/pppn1ppp/8/3P4/8/2n2N1P/P4PPR/R1BQKBN1 w Qkq -,-185
r4rk1/3qbppp/4p3/2ppP3/p4B2/PnPQ1N1P/1P3PPK/3RR3 w - -,90
r1bq1rk1/ppp2pbp/3pnnp1/4p3/2P3P1/2N2N1P/PP2PPB1/R1BQ1RK1 w - -,-103
3r1rk1/p3p3/1p4p1/1R2n1R1/4PP1p/P1P5/4BP1P/6K1 b - -,152
r1bk3r/pppn1Bpp/5n2/4p3/1b2P3/4BP2/PPPN2PP/R3K1NR b KQ -,43
6R1/5p2/4p3/5k2/8/5Pp1/8/2r2K2 w - -,-218
8/8/p7/P1p1b1k1/6r1/6P1/7P/1BK5 b - -,-484
r5k1/2ppbpp1/2n4p/3nP3/4NP2/5N2/6PP/1R2B1K1 w - -,-98
8/7p/ppp3k1/P3R3/5Pr1/3P4/2P2K2/8 w - -,425
2b1k3/1p3p1p/2p4r/8/3P4/2b1K1P1/4BP1P/7R w - -,-433
5rk1/p3bpp1/q2pn2p/2p1p3/2P1P1QP/2B3P1/2P2PB1/1R4K1 w - -,5
r1bqkb1r/pp3ppp/2n3n1/2ppP3/5P2/1P4P1/PB1P3P/RN1QKBNR b KQkq -,-193
8/2q4p/6p1/1k4P1/7P/4Q3/6K1/8 w - -,11
r2qkb1r/pp3ppp/2n5/8/3pQ3/6P1/PP1BPP1P/2KR2NR b kq -,-63
r2qkbnr/pp2pppp/8/1B1PPb2/1n1P4/8/5PPP/RNBQK1NR b KQkq -,135
8/1P2R3/5p2/3N1k2/8/6p1/3r4/6K1 b - -,203
r1bq1rk1/1p1pbppp/1pn1p3/2p1P3/8/2P2N2/PP1PBPPP/R1BQ1RK1 w - -,120
r3r1k1/1p1q1p1p/p5p1/3p4/3P1P2/7P/PP4P1/R2Q1RK1 w - -,-19
3q1rk1/4bpp1/2b1pn1p/2pp4/5B2/1Q1P1NP1/1P2PPBP/R5K1 b - -,-137
1r6/p5kp/8/3bP1pP/P2p4/1P4P1/2P3K1/6R1 w - -,-256
5rk1/b2nqppp/r1b1p3/3p4/NRp1nB2/P3PNP1/2Q2PBP/2R3K1 b - -,-377
r1bq1rk1/p3npbp/1p4p1/1N1p4/4n3/5NPP/PPP2PB1/R1BQR1K1 w - -,69
1R3N2/5p2/3p1k1p/2pP2p1/1pP3P1/6KP/8/5r2 b - -,27
5R2/8/8/3p2p1/3Pb3/1r2P2k/8/4K3 w - -,-461
8/8/5kp1/Pp3p2/3p3p/P2P1K1P/5PP1/8 w - -,487
r2qkb1r/pQ1nppp1/2p5/8/2pPP3/6pP/PP3PB1/RNB1R1K1 b kq -,434
r2q1rk1/ppp1bp1p/3p1p2/5b2/2PP4/2N2N2/PPn1BPPP/R2Q1RK1 w - -,188
rq3rk1/pb1nbppp/1p2p3/nNppP3/3P4/1P3NP1/P1PBQPBP/R4RK1 b - -,25
r2q1rk1/1pb2ppp/p1np1n2/2p5/2P1PPb1/P1NP1N2/1P3PBP/2RQ1RK1 b - -,-486
1rb5/p1p4k/1p2p1p1/8/6P1/2PRP3/PP4BP/2K5 w - -,275
r1bq2k1/6bp/ppp1p1p1/8/2PPP3/2N1P3/P5PP/2RQ1BK1 b - -,3
2r3k1/3R1p2/7p/7P/4P3/1Rn2PK1/8/8 b - -,409
8/6k1/2q5/5p2/1p1B1Pp1/1b4P1/8/4Q1K1 b - -,-61
r1b1k1nr/pp1p1ppp/8/8/3q4/1P6/1P1N1PPP/R2QKB1R w KQkq -,321
q4b1r/p1p1kPp1/5n1B/4N3/3P4/6P1/PP2PP1P/nb1Q1RK1 b - -,-33
r1bqk1nr/pp3pbp/6p1/2p1p3/Q1Pp2P1/P2P1N1P/1P1NPPB1/R1B1K2R b KQkq -,288
r6r/pp2k1p1/1n1bRp2/6qp/8/2N3PQ/PP3P1P/R5K1 b - -,-299
8/p7/2n2p1k/8/1P6/P5P1/5BK1/8 w - -,169
4rrk1/Bp4pp/3np3/4n3/2P5/8/PP2BPPP/5RK1 w - -,-366
r4rk1/1p3pp1/pq2pbp1/P2p4/5PP1/1p2PN1P/R1PP2Q1/5RK1 b - -,-117
4r1k1/1p4rp/3q4/1P2pb2/p2p4/P2P1B2/3Q1PP1/R3R1K1 w - -,122
5rk1/4Q2p/1pq3p1/p3P3/8/2p1P3/P5PP/1R4K1 b - -,-327
r1bq1rk1/ppp2ppp/3p1n2/4p3/1P2P3/P1NP1BP1/2PK1b1P/R1BQ3R w - -,-216
r1q2rk1/4b1pp/1p2p3/pp1b4/3P1PB1/1P6/1B4PP/Q2R1RK1 w - -,-168
r1b1kb1r/pp1n1ppp/2pp1n2/q7/2PQ1P2/2N3P1/PP2P1BP/R1B1K1NR b KQkq -,-105
2Q5/5p2/6k1/2n4r/p1KN1p2/6p1/5P2/8 w - -,46
4nrk1/p4pp1/1qp5/1p1p1P1p/8/1PQ3P1/2P2PBP/R5K1 w - -,43
r2q1rk1/p1p1nppp/2pbp3/3p4/3Pb1QN/P1P1P3/1P3PPP/RNBR2K1 b - -,-335
r2qk2r/ppp2ppp/2n1p3/2Pp4/5P2/2PP1N1P/P2BP3/R2QKB1n w Qkq -,-96
2k1r3/p2b1pPp/1pp5/8/7P/2P2P2/P1P2KB1/7R b - -,276
5R2/6pk/3Q3p/3P1p2/2b2P2/7P/3q4/6K1 b - -,-92
r1bq1rk1/ppp1ppbp/6p1/PP1B4/8/2N1P3/2PP1PPP/R1BQ1RK1 b - -,466
rn1q1rk1/pp1bppbp/3p1np1/8/1P1PP3/P2B1N1P/5PP1/RNBQK2R b KQ -,-64
r3n1k1/ppq1b1p1/2pp2p1/7r/2PPP3/1P4P1/P1QB2BP/5RK1 w - -,-16
r2q1rk1/ppp1npbp/3p2p1/4p3/2P1P3/2NPBB1b/PP3PPP/2RQ1RK1 b - -,20
r5k1/p2qp1Np/3p1rp1/2pP4/8/4P2P/1P1QRnPB/5RK1 w - -,474
2r2rk1/ppq2ppp/3p2b1/N1pP4/1P2pb2/PQ1BP3/1B1P2PP/2R2RK1 w - -,469
r4rk1/pp3pbp/1q4p1/8/2PN4/1N1QP1P1/3B3P/5RK1 b - -,80
2kr3r/pp2bppp/5n2/2p5/2Pn1Bb1/2NP1N2/PP3PPP/R3KB1R w KQ -,72
1r6/2R3p1/6kp/5P2/7P/4PKP1/8/8 b - -,188
r1bq1rk1/1pp1p1bp/p4np1/5p2/3PpB2/2P1PN2/PPQ2PPP/R2B1RK1 w - -,-137
4B3/8/8/p3kpp1/7p/2p3P1/4K1P1/8 w - -,28
2r1k3/pp2pp1p/2np2r1/4p3/4P3/5B1P/PP3PP1/R4RK1 w - -,-69
2r2rk1/pp3p1p/1q1p2p1/3P4/2P1Q3/6P1/Pb1B1P1P/R4RK1 w - -,51
r3r1k1/1ppbbppp/p1nq4/3p4/3P2n1/PP1BPN2/3BNP1P/R2Q1RK1 w - -,-16
r1b2rk1/ppqp1ppp/2n1p3/2n5/2P5/1P3N2/PB2BPPP/R2QK2R w KQ -,-75
r2r3k/3pbppB/1q2p3/p3R3/P7/2P5/1PQ2PPP/R5K1 b - -,-23
r1bq2k1/pppp2pp/1b2r3/4P3/5B1P/2N2Q2/PP3PP1/R3K2R b KQ -,-23
r1bq1r2/1p2b1k1/p3pp1p/P3P1pQ/4N3/6P1/1PP2PBP/R2R2K1 b - -,311
1r1qk2r/pp3ppp/4pn2/1b1p4/3P4/2P2N2/PP3PPP/RN1QK2R b Qk -,-128
2r1k2r/1p1bpp2/p2p2pp/8/4n3/P3N2P/1PPRBPP1/3R2K1 w k -,-17
2b5/4k3/1p1p1b2/1P1Pp1p1/1K1pPpPp/1P1P1P1P/3B4/3B4 b - -,78
r2qnrk1/1bp1bppp/1p2p3/3pP3/p1P2B2/6P1/PPQNPPBP/R4RK1 w - -,127
2rqkb1r/pp3pp1/2n2p1p/8/3P1B2/7P/PP2BP2/2RQK2R w Kk -,-142
5rk1/p3bppp/2Bp1n2/2p1p3/2b5/P1N1P1P1/1P1B1P1P/R5K1 b - -,-130
2b1kbnr/1p3ppp/1qp5/3p4/1P2p3/4P3/3P1PPP/B2QKBNR w Kk -,-123
3r1rk1/2qnp2p/p4ppQ/p1p5/2P1PP2/3B2PP/P1P5/1R3RK1 b - -,18
4nrk1/3r1p1p/3bp1p1/1p6/5B2/6P1/PP3P1P/3RR1K1 w - -,-281
r4rk1/2p2pp1/bpq1p2p/3pP3/3P4/5NP1/P1P2P1P/1R1QK2R w K -,-113
4r3/3RP1k1/8/8/P2PR3/6PK/2r5/8 b - -,469
2Nr3k/1b1n1pb1/p4n1p/1p4p1/4P3/P3pNPP/1P1R1PB1/2R3K1 w - -,-64
8/5pp1/3k3p/1B1p1P1n/2R5/3n1PP1/2NK2P1/r7 b - -,-87
R7/5rkp/8/6PP/1p6/1Pb5/2P1KB2/8 b - -,237
r2b1rk1/2q2pp1/p1bpp2p/2p1n3/2P1P3/P1N1B1PP/QP2BP2/2R2RK1 b - -,-110
r2qkb1r/pp3ppp/4bn2/2p1p3/4P3/P1N4P/1PPPQPP1/R1B2RK1 w kq -,-216
8/1R6/1p6/p1b2P1p/1p1k3p/rB6/P1P1K1P1/8 b - -,-126
r2q1rk1/p2pbppp/1p2p3/n7/3NbB2/6P1/PPPQBP1P/R4RK1 b - -,-166
q1b1kb1r/4pppp/3p1n2/1NpP4/2n1PP2/6PP/1PP1Q1B1/2B1K1NR b Kk -,-15
8/5pk1/6pp/1p6/1r4PP/5K2/6P1/3R4 w - -,-78
r1b2k2/p1p3pp/8/2p2P2/2N5/1P1P3n/P4P1P/1K1R4 w - -,-374
4b3/8/4pk2/4N2p/p2r4/5P1K/R7/8 w - -,-346
6k1/8/4B2R/p1B1r2p/1p6/5K2/7P/8 b - -,423
r4rk1/q3npb1/p3b1p1/4p1Pp/R2pP2P/3P2B1/1P1N1PB1/2RQ2K1 b - -,-93
3b1rk1/1p2n1p1/3p1n1p/pN1Pp3/N7/3bB1PP/PP3PB1/5RK1 w - -,-122
1rbqk2r/1p3ppp/p3pn2/2bp4/Q1PN4/4P3/PP1N1PPP/R3KB1R b KQk -,-179
8/5pk1/2r3p1/P1P3Pp/1P3n1P/2K5/8/2N5 b - -,-269
r3kb1r/pp3ppp/2p2q2/3p4/6P1/3B4/PPPP1P1P/R1BQK2R w KQkq -,211
4r1k1/1p3p1p/1n4p1/R2p4/3P1P2/2n3P1/2B4P/2B3K1 w - -,-58
r3r3/pNn1ppk1/2p3p1/P2p3n/3P4/2P1QN1q/1P2PP2/R3K1R1 b Q -,-29
r1b2rk1/pp2b1pp/2np3n/3N4/2PpN1pq/P7/1P3PBP/R1BQK2R b KQ -,-265
3q4/5pk1/2Q2n1p/6p1/1P6/1P2p1P1/4NP1P/6K1 b - -,39
1r4k1/p1q1n1b1/6pp/3p4/2p5/2P1BP1b/PP2B2N/3RQ1K1 w - -,-271
r1b1kb1r/pp5p/6p1/4n3/1n6/4P1P1/PP3P1P/RNB1KB1R b kq -,-403
3r3r/1kp5/p1p5/8/7P/P1N1P1K1/1PP5/R1B5 b - -,281
2kr1b1r/1ppqnppp/8/n2pp1P1/8/2PP4/P3PPBP/RNBQ1RK1 w - -,63
r3kr2/1p3ppp/p3b3/4n3/8/1P2P3/P4PPP/RN2KB1R w q -,91
r3k2r/4qpQp/pp6/2pn4/8/1P6/P1PP2PP/R3K1NR w KQkq -,127
r2qk2r/pb3pb1/1p2p1p1/2ppP2n/8/1PN1Q3/PBPP1P1P/2KR1BNR w kq -,468
r5k1/1p3pp1/3qp2p/8/2RP4/2N5/2N2PPP/4R1K1 w - -,165
6k1/1q3p2/4pp1p/Ppr5/4P3/P1p3PP/2Q2P2/3R2K1 w - -,122
2qr1r1k/ppp1b1pp/1nn5/4p2B/4N1P1/P2PB3/1P3P2/2RQ1RK1 w - -,40
r2qkb1r/1b1p1ppp/2n1pn2/8/1p6/1P1Q1NP1/PB2PPBP/RN3RK1 w kq -,91
r1bqkb1r/1p1np3/p2p2pp/2pN1p2/2B2N2/4P3/PPP2PPP/R1BQK2R b KQkq -,319
rn1qk1nr/4p1b1/bpp1p1p1/p2p2N1/3P4/2N3P1/PPP2PBP/R2QK2R b KQkq -,-349
r1bqrbk1/2p2pp1/1p3n1p/p3nNP1/N1PpP3/P2P3P/1P1B2B1/R2Q1R1K b - -,-83
5R2/r4B2/5p2/5kp1/4p3/7P/8/3K4 b - -,21
r2q1rk1/pb3ppp/1p3n2/3pb3/8/2N1PB2/PP4PP/1RBQ1RK1 w - -,-180
4r3/1p4kp/p3B1p1/2b5/3pRP2/5QP1/2q4K/8 w - -,-141
r1b1r2k/1pp2pp1/7p/p1b1p1q1/2P1P3/PPB3P1/2Q2PBP/R4RK1 b - -,-107
r3nrk1/pp3ppp/2nB4/2p5/2q1P3/P4N1P/1P3PP1/1Q1R1RK1 b - -,28
8/8/2R1p2k/5P1p/1r5P/4K1P1/8/8 b - -,420
r1bk1b1r/3n1ppp/p3p3/8/P3P3/2N5/1PP2PPP/R3KB1R w KQ -,-171
r2qkb1r/p4ppp/2p1b3/2n5/7P/2N2N2/PP1P1PP1/R1BQK2R b KQkq -,-181
1nbr2k1/2q2ppp/2pb1n2/8/N1BNp3/P3P2P/Q1P2PP1/2BR2K1 b - -,-14
8/2R2p2/5P1p/3kr2P/8/8/8/5K2 b - -,-8
r2q1rk1/1p3p2/2p1bnp1/6P1/2Pp3p/P2P3P/NP2QPBK/2R2R2 b - -,-174
8/3br3/5k2/2p5/p6R/P5P1/1P2B3/4K3 w - -,-8
2rq1rk1/pppn1pp1/4p2p/3p1b2/1b1P4/4P3/PBPNBPPP/R2Q1RK1 w - -,10
r1bq1k1r/ppN2p1p/2n2n2/3p2Q1/1b6/2P3P1/PP2PPBP/R1B1K1NR b KQ -,389
4r1k1/pp3ppp/1p3n2/1B3b2/3P4/P4N2/1P1N1PPP/2R3K1 b - -,413
5r2/1p3ppk/2nq3p/3n4/P2P4/6P1/Q4P1P/2R2RK1 w - -,-122
rnq1k2r/pp2ppbp/5np1/1N1p4/8/P3PN2/1P1P1PPP/R1BQ1RK1 b kq -,221
r1b2rk1/1pQ4p/p4np1/3q1p2/1P6/P2nPN2/3N1PPP/R4RK1 b - -,-395
3R4/5p1k/6p1/7p/4B1nP/2r2PP1/6K1/8 b - -,13
r1bqr1k1/pp3ppp/5n2/2bpp3/8/P1PBPN2/1P3PPP/R1BQ1RK1 w - -,0
r2qk2r/pp1n1ppp/2pbpn2/8/2P5/5NPP/PP1BPP2/R2QKB1R b KQkq -,-55
r5k1/6b1/3pq1pp/1p2p3/3nQ3/P1N3PP/1P1N4/5RK1 b - -,-201
2r3k1/6pp/4p3/B4p2/8/P1P3P1/1n3P1P/5RK1 b - -,-38
rn1q1rk1/ppp1pp1p/4b1p1/4b3/1Pp1N3/P7/3P1PPP/R1BQKB1R w KQ -,-327
r2qkb1r/1p4pp/p3pn2/1Npp2B1/1n1P4/8/PPP2PPP/R2QKB1R w KQkq -,130
r1bqk1nr/pppn1ppp/8/3N4/3P1b2/5N2/PP2PPPP/R2QKB1R b KQkq -,-312
8/4k1p1/2b1p2p/5P1P/2BP2P1/8/1b3K2/8 w - -,-283
4R3/8/8/6p1/2N4p/3K3n/6r1/5k2 b - -,-153
3rkb1r/1p3ppp/p1n2n2/2p2q2/8/2PP1B1P/PP3PP1/R1BQ1RK1 w k -,15
r1bqk3/1p2bppr/pnn1p3/3pP3/3P4/P4N2/1P3PPP/RNBQ1R1K b q -,-387
4r1k1/1p6/1pnBb2p/3p1pp1/3P4/4PN2/rP3PKP/2R2R2 w - -,-45
r1b2rk1/4b1pp/4P2q/p1pp1Pp1/3N4/P2QP2P/1BP3P1/3R1RK1 w - -,454
r1bqk2r/pppp1p1p/5np1/2PPp3/2P1P3/2n2P2/P5PP/1RBQKBNR w Kkq -,-17
rn5b/p4p1k/2p5/4pp2/R7/2P3P1/1P2BP2/2R3K1 w - -,278
r5k1/5pp1/2p3p1/pp2R3/8/1P5P/P4PP1/5BK1 b - -,253
r2qkb1r/p1pn1ppp/1p6/3bp1N1/8/3P4/PPP2PPP/RNBQ1RK1 w kq -,82
1rbqkb1r/2pnpp2/p1p4p/4P1p1/8/2N2N2/PPP1QPPP/R1B2RK1 w k -,268
4k3/p3bp1p/1p5p/2prPP2/5P2/P7/1P2K2P/2R5 b - -,-463
r4rk1/2p1q1bp/3p2p1/1b1P2Nn/4Np2/P6P/1PB2PP1/R2Q1RK1 w - -,69
rnbqk2r/p4ppp/1ppb1n2/3p4/1P1P4/P3PN2/5PPP/RNBQKB1R w KQkq -,54
4r1k1/5pbp/n2Pbnp1/qp6/8/P1P1BB2/5PPP/2RQ1KNR w - -,348
rnbq1rk1/ppp1ppbp/6p1/3p4/3P3P/2P1PN2/PP3PP1/RN1QKB1R w KQ -,27
3r1rk1/p3n1pp/1p2p3/1BppPq2/4nP2/2P1P3/PP2Q2P/R1B2RK1 w - -,-99
r1bqk2r/pp2ppbp/3p1np1/2pP4/2P1PP2/2N2P2/PP5P/R1BQKB1R b KQkq -,288
1k6/4n3/r3p2p/P4p2/2RBp3/2P1P2P/5P2/4K3 w - -,145
r4rk1/p5bp/2pqp1p1/2p5/5B2/3N1Q2/PPP2PPP/R3R1K1 b - -,496
r1bqk2r/1p1pppbp/p1n3p1/4P2n/3P4/2N2N2/P3BPPP/R1BQ1RK1 b kq -,229
rnbq2k1/pp3rbp/6p1/2pn4/2P5/P2P4/1P1NBPPP/R1BQ1RK1 b - -,-377
rnb1kb1r/pp2p2p/6p1/2q5/4pB2/2P5/PP2PPP1/R2QKBNR w KQkq -,319
1r1qr1k1/p2bb1pp/3p4/B2Ppp2/2Pp4/1Q1P3P/1P2BPP1/R4RK1 w - -,49
r3k1nr/p3bpNp/1p1q4/2p4Q/8/2Nb2P1/PPP2P1P/R1B3K1 b kq -,-223
3rnrk1/ppq2pp1/2p1pnp1/2Pp4/8/PPNQPN2/1B3PPP/3R1RK1 w - -,418
r1bbk2r/pp1p1pq1/2n1p1pp/8/3PP3/6P1/PP1QNPBP/RN3RK1 b kq -,27
r1bq1rk1/ppp1npbp/3p1np1/3Pp1B1/4P2P/2P2N2/PPQ2PP1/RN2KB1R b KQ -,-69
8/5p2/8/4Pp1p/7P/5k2/2K5/6B1 b - -,123
rqb1kb1r/1p2pppp/p1n2n2/8/3P4/2N2NPP/PP1P1PB1/R1BQK2R w KQkq -,146
r2q1rk1/1p2p1bp/2pnbpp1/8/P2PP3/2BB1N2/2Q2PPP/1R1R2K1 b - -,50
r3r1k1/pbq2p1p/4p2Q/3p1p2/8/1P6/P3BPPP/R4RK1 w - -,157
rnbq1rk1/5pp1/1p1b1n1p/p2pN3/3P1B2/6P1/PP2PPBP/R2Q1RK1 w - -,-213
r1bk3r/pp3p1P/3p4/2pP4/2B2P2/6N1/PbPK2PP/R6R w - -,496
r1bqk2r/1p3p2/p1n2p1p/2bpp3/4P3/P1PP1N2/3N1PPP/R2QKB1R w KQkq -,28
r2nkb1r/pp1b1ppp/5n2/3p4/3N1B2/2N5/PP2PPPP/R3KB1R w KQkq -,105
r1b3k1/6pp/p1p1pp2/8/2P1P3/2NNb2P/PP4P1/3K1R2 w - -,99
8/8/1r2k1Rp/1Pb1Bp2/5P2/3p2PP/8/5K2 b - -,-84
2r1k2r/N2bbpp1/5nnp/3Pp3/q1N5/4B1PP/1P2QPB1/2R1K2R b Kk -,241
1r4k1/p1q2pp1/P4b1p/1p2p3/8/2PQ1P1P/1P3P1N/4R1K1 w - -,29
1rbq1rk1/p1p2p1p/P5p1/3p4/1p1b4/3B4/1PPBQPPP/R4RK1 w - -,-51
bk1r4/2p1b1pq/p3p2r/7p/2P2P2/PN1PQR2/1P4PP/4R1K1 w - -,-230
3qkb1r/1pn1ppp1/2p2n2/2Pp1b1p/QP5P/3P1N2/1B1NPPP1/4KB1R b Kk -,-20
rnb1qrk1/ppp1b1pp/8/5p2/1P1P4/P1B5/4BPPP/R2QK1NR b KQ -,-147
r1b2rk1/pp2np2/2n1p1p1/2P4p/8/1P2PN2/PN3PPP/2R1KB1R w K -,138
4r1k1/1b2qp2/pb1p1n1Q/1p1P1B2/1P2P3/6P1/5P1P/3R1RK1 b - -,207
3q1rk1/5p1p/p3p1p1/1b1pB3/2rN2Q1/2P3P1/1P2PKBP/R7 b - -,224
2R5/5k2/1P5p/2K3p1/8/2r4P/8/8 w - -,-403
6k1/pp3N2/4p3/3pP3/b2P2P1/P7/KP5r/5R2 b - -,-59
2r3k1/p1p2ppp/4p3/4P3/P2P4/1qP2QP1/4P2P/2R3K1 w - -,228
r1bqk1nr/pp3pp1/7p/n2pP3/4pB2/6P1/PP2PPBP/RN1Q1RK1 w kq -,297
3rr1k1/1pq5/p1n1pbpp/2P5/2PpPB2/P2P4/2Q3PP/3R1RK1 b - -,-322
rn1bk2r/p1p2pp1/b3pn1p/1p6/4P3/5N2/PPP2PPP/RNB1KB1R w KQkq -,102
rn1qk2r/ppp3b1/4pnp1/3p3p/3P1B2/2N2B2/PPP1PP2/R2QK2R w KQkq -,-43
r5k1/1pp2ppp/p1n5/4r3/4N1b1/4P1P1/PPPR1KBP/4R3 w - -,8
2r2r1k/pp5p/q2n4/3Pp3/P4p2/1PN1P2P/7Q/2RK3R w - -,-173
1n1qr1k1/pp1r1ppb/5n1p/1P1p1P2/3P1NP1/P1N4P/3Q2BK/2R2R2 b - -,78
r1b1kb1r/p1qp1pp1/4p2p/1p1nP3/1P6/2PQ1N2/P4PPP/RNB1R1K1 w kq -,103
4k2r/3pppb1/2N2p2/p6p/Pp3B1P/1n4P1/4PPK1/R1R5 w k -,208
r3qrk1/pppb1pp1/2np1b1p/4p3/2P4P/3P1NP1/PP1BPPB1/R2Q1RK1 b - -,-118
r2qkb1r/pp1bnp2/3p4/2p1p1Pp/4P2P/2NP4/PPPB1P2/R2QK2R b KQkq -,-362
r2q1r1k/pp1n1p1B/2pB4/3p2p1/3P4/4P3/PPQ2PP1/RN3K2 b - -,339
r2qk2r/ppp2p1p/2n3pb/4PP2/2p1pP2/P3B3/1P5P/R2QKBNR w KQkq -,-23
5rk1/pq3p1p/5p2/P3p3/2P5/7P/1P3PP1/R4RK1 w - -,-469
8/6k1/3p4/2p1P1RB/3p2P1/1r1P4/8/5K2 b - -,476
r3k2r/p3qp2/p1p3pp/8/3b4/2N3N1/PPP3PP/R1BK3R w kq -,-462
3B3k/8/6R1/2b1p2p/8/7P/r5P1/5K2 w - -,18
r1bqkbnr/5ppp/2p1p3/p2p4/3P1B2/P4N2/1PP2PPP/RN1Q1RK1 b kq -,-7
r5k1/pp1b1r1p/2p1p1p1/3nP3/7P/3BP1N1/PP4P1/1K1RR3 b - -,-62
rn1qkb1r/pp2pppp/3p1n2/3P4/5B2/2NB1Q2/PPP2PPP/R4RK1 b kq -,154
r2qkb1r/pb1p1pp1/1p2pn1p/1B6/1n1P4/4PNB1/PP1N1PPP/R2QK2R w KQkq -,87
2k5/8/8/1r5p/6p1/4R1P1/5PK1/8 w - -,6
rn3rk1/pp2ppbp/3p1np1/5b2/2PP4/1Pq1BN1P/P4PP1/R2QKB1R w KQ -,-413
r1bqkb1r/ppp2ppp/4p3/5n2/2pP1P2/P3PN2/1PP3PP/RNB1QRK1 w kq -,135
r1bq1rk1/1ppn1pb1/3p1np1/p6p/3PPN2/2N3P1/PPP3BP/R1BQ1RK1 w - -,186
r2qkb1r/pb3ppp/4p3/1Np1n3/6n1/5NP1/PPPP2BP/R1BQK2R w KQkq -,-117
8/p4pk1/6p1/2p5/2P4Q/P7/1r3PK1/8 w - -,495
