r1bqr1k1/ppp2ppp/2pb1n2/4p1B1/4P3/2NP1N2/PPP2PPP/R2QK2R w KQ - 6 9,h2h3
r2r4/pp2bkpp/4bp2/n1p1p3/4P3/2P1B3/PP1NBPPP/R2R1K2 b - - 8 15,a7a6
r3r1k1/5pb1/p5p1/3Ppq2/1PP1n1p1/PQ2B1P1/5P1P/2R2RK1 b - - 2 29,g7f6
6k1/5pp1/8/4n3/1PQ1p1q1/P3B1Pp/5P1P/6K1 w - - 4 33,c4f1
2q3k1/1pprppbp/2n3p1/3P4/4P1P1/1P3N1P/4QPK1/B2R4 b - - 0 25,c6b8
rn1qk2r/pb1pbpp1/1p2pn1p/2p5/3P3B/2PBPN2/PP1N1PPP/R2QK2R b KQkq - 4 8,b8c6
r3k2r/1ppnqppp/p2bbn2/3p4/3P1B2/2NBPN2/PP3PPP/R2Q1RK1 b kq - 6 10,e8g8
6k1/p4ppp/1pp1p3/q7/P3nP2/2P2QPP/2Pr2B1/3R2K1 w - - 0 22,d1d2
8/K1k5/8/1P2P3/8/2p2p2/8/4B3 w - - 0 56,b5b6
2kr3r/Bp4b1/2p2qp1/4p1Np/2Q1P1nP/6P1/PP3P2/R4RK1 b - - 0 23,d8d7
3r3k/Bp4bp/2b3p1/4P1q1/6B1/2Q4P/PPP3P1/5RK1 b - - 0 22,g7e5
4r1k1/R2q2bp/1Pp2pp1/2B1pn2/4N3/3P1Q2/2r2P1P/4R1K1 b - - 1 27,d7d5
2r3k1/1p2qp1p/2p1r1p1/2P1b3/1p6/P3PB2/2Q2PPP/1R3RK1 w - - 0 24,a3b4
8/7p/p3k3/3pp2P/1P5P/P4P2/1KP5/8 b - - 2 43,e6f5
8/4k3/2R2pp1/p6p/P3P2P/r4PKP/8/8 w - - 10 56,c6c7
8/5pk1/1pBp2p1/1P4P1/b4r2/P2R4/8/6K1 w - - 2 49,d3d6
r5k1/6p1/1B3p2/3p4/PPr5/7P/5PP1/3R2K1 w - - 3 37,a4a5
6k1/q1R1b3/3p2p1/3Pp1P1/3nPp2/P2Q1P2/KP1N4/8 b - - 0 44,a7c7
2q1r2k/1ppn1p1n/r7/p4P2/4N2Q/2P4P/PP4B1/3RR2K b - - 2 32,d7f6
r2q1rk1/1p3pbp/p1nppnp1/2p3N1/P1P1PP2/2NPB3/1P4PP/R2Q1RK1 w - - 0 13,g1h1
r1bqr1k1/1ppn1ppp/4pn2/3p4/2PP4/pP1BPN2/P2QNPPP/R3K2R b KQ - 0 12,e6e5
4r1k1/p1p1rpp1/1p5p/3RN3/8/8/PP3PPP/4R1K1 w - - 1 23,e1e3
rn1qkb1r/1p3ppp/p1p1pn2/7b/2pP4/3BPN1P/PPQN1PP1/R1B1K2R w KQkq - 0 9,d2c4
8/p5bk/6p1/2p1n3/3p1N1q/1P1P4/P1PB2Q1/5K2 b - - 1 31,h4f6
r5k1/2p2pbp/2pn2p1/p7/8/1r3PP1/1P1RPK1P/R1BN4 b - - 1 20,c6c5
r4rk1/1b1qbppp/pnp1p3/1p6/P2P1B2/1Q2PB1N/5PPP/R4RK1 w - - 3 17,h3g5
r5k1/pp3pp1/4rP1p/q1pNb3/2P1P3/1P3Q1P/4RKP1/3R4 w - - 1 27,f6g7
rnbq1rk1/1p2npb1/2p3pp/p3p3/P3P3/2N2NP1/1PP1QPBP/R1B2RK1 w - - 0 11,f1d1
2b1rr2/2p3kp/1pP2q2/pBbp1p2/P2N2p1/2Q1P1P1/1P2R1PP/3R2K1 w - - 12 28,e2f2
8/8/6p1/5p2/k3p3/1qQ1P1pP/1p3PK1/8 w - - 0 60,c3c6
5rk1/p4pp1/1p2pn1p/1q1p4/3P4/2Q1P2P/1P1N1PP1/2R3K1 w - - 2 24,b2b3
8/2pn4/3pk3/2p3p1/p1PP2p1/P4rP1/1PK1NP1R/8 b - - 0 38,d7b6
1rbr1bk1/4Np2/5p1p/p1pp4/8/1P1B3P/P1P2PP1/4RRK1 b - - 5 20,f8e7
r4rk1/1p3pp1/p4b1p/4p3/8/1PN3P1/1P2PP1P/R4RK1 w - - 0 19,c3d5
r3k1r1/ppqbnp1Q/4p3/3pP3/3n1P2/P1N5/1BP3PP/R3KB1R w KQq - 3 14,e1c1
1R6/6p1/1P2p3/4k1p1/6P1/1r6/7K/8 b - - 0 38,e5f4
r5nk/1pp1rpp1/pq2b2p/2p3N1/4P2Q/P1NP2R1/1PP2P1P/2KR4 w - - 0 21,f2f4
1qkr3r/1b1nb3/ppn3pp/2ppP3/2P2B2/5NPB/PP2QP2/R2R2K1 w - - 0 19,e5e6
r1b2r1k/ppb1Nppp/8/8/2q5/5N2/PP3PPP/2R2RK1 w - - 2 22,c1c4
r2qkb1r/1p3pp1/p1n1pn1p/2pP1b2/P2P4/5NP1/1P1NPPBP/R1BQ1RK1 b kq - 0 9,e6d5
3n1k1r/pp1q1pr1/8/b1p2N1p/2B1Q3/PP2P3/3P2PP/2K2R2 w - - 0 24,f5g7
r3k3/1nB3p1/1P2p2p/1K2N3/3P1P2/6P1/6P1/8 b - - 6 38,a8a2
r1bq1rk1/pp3pbp/2N2np1/3pp3/4P3/2N1BP2/PPP3PP/2KRQB1R b - - 0 11,b7c6
2b1r1k1/2qn1pbp/2p3p1/4p3/2Q1P3/4BNNP/1P3PP1/4R1K1 b - - 0 26,d7f8
8/5k2/8/P3R3/1P1r1PP1/1K6/5b2/8 w - - 7 63,b4b5
2rr2k1/pp2n1pp/2b1pp2/8/4P3/4BP2/PPR1B1PP/4K2R b K - 1 20,a7a6
8/7p/R2Bk3/8/2P5/8/1Kb1r2P/8 b - - 2 40,c2f5
2r2rk1/1p2bppp/p3b3/3p4/1n6/1P1BPN1P/PB2KPP1/2RR4 w - - 2 19,d3b1
3rrqk1/bp3pp1/p1p1bn1p/4pN2/4Pn2/2P1NQ1P/PPB2PP1/R1B1R1K1 w - - 0 21,e3g4
r4rk1/2p2ppp/b4n2/p3p3/Pp2P3/1B2qN2/1PP2PPP/R3R1K1 w - - 0 18,e1e3
8/p3nk2/1r6/1p4pp/3N4/P1P2KP1/1P3P2/4R3 w - - 0 48,e1e5
r1b2rk1/p1R1npb1/qp1pp1p1/6Np/P2PPN1P/4BP2/1P3QP1/R5K1 b - - 3 26,f8e8
r4rk1/p3b1pp/1qpppn2/4P3/4P3/2N4P/PPP3P1/R1BQ1RK1 w - - 1 15,g1h2
r2qkb1r/pp1b1pp1/4p2p/4P3/2nB4/3B4/P1P2PPP/R2Q1RK1 w kq - 0 14,d3c4
r1bqk2r/pp2npb1/2n1p1p1/2pp3p/4P2P/3P1NP1/PPP1QPB1/RNB2RK1 w kq - 2 9,e4e5
r1bqkbnr/1p1ppppp/p1n5/2p5/4P3/2NB1N2/PPPP1PPP/R1BQK2R w KQkq - 2 6,d3e2
r1bqnrk1/1p1nbppp/4p3/pP1p2P1/2P4P/P3PN2/1B1N1P2/R2QKB1R b KQ - 0 13,d7c5
8/8/pp1k1p2/1n1P4/1Pp1K3/2P5/8/4B3 w - - 0 50,e1g3
r3rnk1/ppbqn1pp/2p1bp2/2Pp4/3P3P/3BNNP1/PPQBRP2/4R1K1 w - - 1 23,b2b4
2r3k1/4R1pp/1p3p2/p2b4/P2P3P/2P2NB1/1n3PP1/6K1 w - - 1 25,h4h5
8/5pkp/p5p1/1pP5/1P6/2q2B1P/b4PP1/3Q2K1 w - - 2 29,c5c6
r1bqrbk1/pp1n1ppp/2pp1n2/4p3/1PPP4/P1NBP3/4NPPP/R1BQ1RK1 b - - 0 11,e5e4
r2kb2r/1p1q2pp/p1nB1b2/3QpP2/2B1P3/1PP5/3P2PP/4RRK1 b - - 6 24,f6e7
8/1p5p/1N1p2pk/3Pp1q1/1p4B1/6nP/P3p1P1/4Q2K w - - 6 33,h1h2
2rr2k1/q4pb1/p3p1p1/1p2P3/3PBPP1/4Q3/PP6/3R1RK1 w - - 1 29,d1d2
2r4k/6pp/1pr1q3/p1b2p2/2R4P/4P1B1/1PQ2PP1/2R3K1 b - - 0 26,h7h6
2kr3r/pp2bppp/2p1pn2/8/3P4/P3B1NP/1PP2PP1/R3R1K1 b - - 2 20,f6d5
r2r2k1/1b1pbpp1/p3pn1p/3P2B1/4P3/2N2N2/1P3PPP/4RBK1 w - - 0 19,g5h4
r4r2/2q1ppk1/3p2p1/2pP4/4Q1P1/pPP5/P1K5/3R1R2 w - - 1 31,e4f4
r2qkb1r/1p1n1ppp/2p1pn2/p2p4/1P6/P1NPPN2/1B1P1PPP/R2QK2R w KQkq - 0 9,b4b5
rnbq1rk1/pp2bppp/4pn2/2pP4/8/N4NP1/PP1PPPBP/R1BQ1RK1 b - - 0 7,f6d5
r2q4/ppp2kpp/5n2/2N5/2Pn4/5P2/PPb2KPP/R2Q1BNR b - - 0 14,c2d1
5r1k/1b2q1pp/p2b1p2/1p6/n3pN1P/1Q2P1P1/5PB1/B2R2K1 b - - 0 28,a4c5
1k1r2r1/ppp2R2/5Q2/4R3/q5bp/P2P4/1PP3B1/6K1 w - - 1 34,e5c5
3r4/1kpq4/1pn1bp1r/p5p1/P2pP1Bp/1P1P3P/2PB2PK/R2Q1R2 b - - 0 25,e6g4
r4rk1/Bp1bbppp/8/3p4/1P6/2P3P1/3NPP1P/R4RK1 w - - 1 22,a7d4
r5k1/1b4P1/3Rp1p1/2n1BPq1/8/1P6/1KP4Q/8 b - - 2 29,g5f5
8/R4p2/4k1p1/5r1p/5K1P/6P1/8/8 w - - 14 66,f4e4
r1b3k1/p1r3bp/5B2/2p1pP2/3p4/PN6/1P4PP/3R1RK1 w - - 0 27,f6g7
3R4/5p1k/1np3rn/1p5N/4p3/1PP4P/2B2K2/8 w - - 1 40,c2e4
3q4/1p3pkp/p3bnp1/8/8/P1N1QP2/1P4PP/3B2K1 w - - 1 26,d1e2
r7/1B2kpbp/1p3np1/2p1B3/8/1P2P3/P4P1P/3r1RK1 w - - 0 21,f1d1
r1bq1rk1/pp1nbppp/2p1pn2/3p4/2PP4/5NP1/PPQBPPBP/RN3RK1 w - - 0 9,d2f4
rn1qk2r/pp2bppp/8/3pP3/2pP4/2Pb2P1/P4PBP/R1BQK1NR b KQkq - 4 12,d8a5
r2q1rk1/3nbppp/p2pbn2/1p2p3/4P3/2N1NPP1/PPP3BP/R1BQR1K1 b - - 2 14,a8c8
2R5/2p3k1/2r5/4p3/1Bp1Pbp1/2P5/1P2K1P1/8 b - - 7 48,g7f7
r2qk2r/1p1bbppp/p2ppn2/6B1/3QP3/2N2P2/PPP3PP/2KR1B1R w kq - 1 11,c1b1
8/1R3pkp/6p1/4K1P1/5P2/1p6/4P2P/1r6 b - - 5 31,b1b2
r2q1rk1/3n1pp1/p3p2p/3pP3/4bP2/4B3/PP2B1PP/R2Q1RK1 w - - 0 18,b2b4
r2r2k1/pp1q1p1p/5bp1/2pP4/1n3P2/4BN1P/PPQ3P1/3R1RK1 w - - 5 19,c2c5
r4rk1/pb1nqppp/1ppbpn2/3p4/2PP4/1PN1PN2/PBQ1BPPP/3R1RK1 b - - 5 11,a8d8
2r1k3/1bq1bppr/p1npp3/1p6/4PP2/1PN3p1/PBPQB2P/1K1RR3 w - - 0 18,h2g3
4r1k1/4npp1/R1pb3p/1p3b2/7P/1BP1B1P1/1P1N1P2/6K1 w - - 4 26,b3a2
4r1k1/p5p1/1ppq3p/2p5/2b1B2P/2P3P1/P4P2/3Q2K1 w - - 0 30,d1d6
3q1r1k/1p4pp/1p2n3/4N3/3P2P1/1R6/1Q5P/7K w - - 1 41,b3h3
r1b1kb1r/ppppqppp/8/1B6/8/2P5/PPP1QPPP/R1B1K2R b KQkq - 0 9,e7e2
3r2k1/1br2p1p/3q1bp1/2p5/2BB4/5N1P/3P1PP1/1QR1R1K1 b - - 0 25,f6d4
rnbq1rk1/ppp1ppbp/3p1np1/6B1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQ - 0 6,d1d2
r2r2k1/pp2bppp/2p1pn2/2N4b/2PP1B2/1q4P1/PP3PBP/R3R1K1 w - - 0 16,a2b3
5rk1/2p1rq2/6pp/pNPbbp2/P3p3/4P1P1/2Q2P1P/3RRBK1 b - - 2 23,d5b3
r1bq1rk1/pp3ppp/2N5/2bp4/8/4P1P1/PP3PBP/R1BQK2R b KQ - 0 11,b7c6
3r2k1/1p5p/2p1npp1/1p2p3/4P3/1PP1B1PP/1P3P2/R4K2 w - - 0 26,f1e2
8/3b4/1p1k2p1/3p2p1/1r1P2p1/1PN1KP2/6P1/1R6 w - - 0 40,c3a2
7k/1p1Rq1p1/7p/1p3Qp1/2r1P3/5P1P/5P2/6K1 b - - 3 34,e7f6
3r4/1p3k2/p2pp2r/5p1p/5P2/2R5/PPP1R1PP/2K5 b - - 3 26,d8d7
8/7k/8/P5Q1/1q3p2/7P/6PK/8 w - - 5 56,h3h4
r4rk1/bp2nppp/p2p4/2n5/6b1/2P2N2/PPB2PPP/RNBR2K1 w - - 2 15,d1d6
r1bqk2r/ppppbppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 w kq - 1 7,b5f1
r1bq1rk1/1p2bpp1/pn2pn1p/8/P1BN3B/2N1P3/1P3PPP/R2Q1RK1 w - - 1 13,c4e2
r4rk1/pp2bppp/8/4n3/5N2/P6P/1P1B1PP1/R3R1K1 b - - 2 22,e5c6
r3r2k/1p4p1/2qB1pPp/p1P2P1b/1P1QP2P/8/2R5/4R1K1 w - - 1 39,b4b5
r4rk1/2pqbppp/p1n1b3/1p1pP3/8/1BP2N2/PP1Q1PPP/R1B1R1K1 w - - 1 13,d2d3
r1bq1rk1/2p1bppp/p2p1n2/np2p3/4P3/PBNP1N2/1PP2PPP/R1BQ1RK1 w - - 3 10,b3a2
5k2/1R3B2/6p1/p6p/7P/P1q1P3/1n3PP1/5NK1 b - - 0 35,c3c6
1rr2bk1/p4p2/4p1p1/1b1pP3/1p1B1PpP/3B4/PPPKR3/6R1 b - - 1 25,f8c5
r4rk1/1p1q1pb1/p2pb1pp/4nN2/4P1PB/2N4P/PPP2Q2/2KR3R b - - 1 17,g6f5
8/8/1p6/1b1pk3/1P1R1p2/P1P2P1r/5B2/2K5 w - - 3 46,d4d2
6k1/6p1/3B1pn1/2Pq3p/4p2P/6P1/5P2/Q5K1 w - - 20 56,a1c1
5rk1/1q3ppp/1p2p3/p7/1nQPP3/P4N2/5PPP/2R3K1 b - - 0 19,b6b5
rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,f2f3
3r4/kp1P2p1/ppqR1p2/8/8/1P4P1/5P2/3Q2K1 b - - 14 36,c6e4
R7/2rRb1kp/4Pp2/5P1p/8/2r3PK/6B1/8 b - - 6 45,g7h6
3r4/4kp1p/p3p3/1p2b1P1/2p4P/2P2N2/PP2K1P1/7R b - - 1 26,e5g7
R2b4/1q4k1/2npp2p/2p1p1pP/1pP1P1P1/1P1P4/2N1K3/R5B1 b - - 2 33,d8b6
4r3/7R/p3kr2/P1B5/1P2P3/4K3/8/8 b - - 7 74,f6f7
r1bqr1k1/bpp2pp1/p1np1n1p/4p3/PPB1P3/2PP1N2/3N1PPP/R1BQR1K1 w - - 3 11,d2f1
4r3/5bkp/1pN5/p6P/P2R2P1/4p3/1P6/4K3 w - - 0 41,b2b4
8/2P1R1p1/3R1pk1/p3p2p/1p5P/6P1/P4P2/4q1K1 w - - 12 51,g1g2
rnbq1rk1/p3ppbp/3p1np1/1ppP4/2P5/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 8,c4b5
r3rbk1/ppp2pp1/3p3p/7P/4qPP1/2PQn3/PPP4N/1KBR3R w - - 1 21,d1e1
8/8/4p3/B3p3/4p1p1/3nP1P1/2k1KP2/8 b - - 9 56,d3c1
8/2r1k3/5p2/1K2p1pP/4P1P1/3R1P2/8/8 b - - 28 81,c7c1
r3r1k1/1pq2pp1/6np/2pn1N2/P7/2P4P/2QB1PP1/R3R1K1 b - - 1 23,c7c6
8/5pkp/bp1np1p1/3p4/3P4/1PN1P1P1/5PBP/6K1 b - - 1 27,a6d3
r1b1kb1r/1p2pppp/p4n2/3qN3/P2P4/5N2/1P3PPP/R1BQ1RK1 b kq - 3 12,c8g4
rnbqk2r/ppp2pp1/5n1p/3p4/1b1P3B/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 7,e8g8
6k1/5p2/7p/R3NBp1/3p1n2/5b1P/P1P2P1K/7r w - - 5 37,h2g3
6k1/pp3pp1/2p4p/q4p2/2PP1n1P/5BP1/PPQ2P1K/3Rr3 b - - 3 23,e1d1
8/8/R1p5/1p6/1Prk4/1K6/8/8 w - - 6 109,a6b6
1r4k1/ppqb1pp1/4p2p/P3P3/8/2PQ1B2/5PPP/1R4K1 b - - 0 23,d7c6
r4rk1/ppq2pbp/2p2np1/4p3/1p2P3/P2P1N1P/2P2PP1/R1BQR1K1 w - - 0 13,a3b4
r1r2b2/5pkp/2p2p2/1p2p3/1P2P3/4P1P1/2R2PKP/1R2B3 b - - 7 26,a8a4
r1bqk1nr/pp1p1pbp/2n3p1/1Bp1p3/4P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 6,b2b4
1B4k1/1p3pp1/p1b5/3p1P1B/3bn2P/1P2N1P1/P5K1/8 w - - 0 42,b8f4
r1b2rk1/pp2qppp/1b2pn2/4n1B1/2p5/P1N1P3/1PQNBPPP/R3K2R w KQ - 2 15,e1g1
1r3rk1/1p6/p7/P1pP1b1p/5R1p/2B5/1P4P1/3R2K1 w - - 0 30,d1e1
3Rr2k/p1p1q2p/1b6/5p2/2Q4p/4PBP1/P4P2/5RK1 b - - 0 28,e8d8
8/1r3kp1/7p/7P/4R1P1/5K2/5P2/8 w - - 1 54,f3g3
5B2/5p2/p1k3p1/1p5p/6b1/PP1K2P1/2P2P1P/8 w - - 3 37,c2c4
r3k2r/1pq1bpp1/p2p2n1/3Ppb1p/1QP4P/2N1B1P1/PP3P2/R3KB1R w KQkq - 1 18,f2f3
1r1r2k1/3n1ppp/p1p1bn2/4p3/N1p1P3/P3BPP1/1P4BP/2R2RK1 b - - 2 16,b8b3
rq2kb1r/1p1b1pp1/p2p2n1/3Pp2p/1QP4P/2N1B3/PP3PP1/R3KB1R b KQkq - 1 14,a6a5
r2r2k1/1b2qppp/p2ppnn1/2p5/2P1PP2/2N1Q3/PPNRB1PP/3R2K1 b - - 1 17,e7c7
r1bq1rk1/4Nppp/p2p4/1p2p1b1/4P3/2P5/PPN1BPPP/R2QK2R b KQ - 0 14,d8e7
r1b2r2/pp1p1pbk/3p2pp/3Npq2/1Q6/3P4/PPPB1PPP/R4RK1 w - - 1 18,d5c7
r4rk1/2pqn2p/3p1npb/B1PPp3/4P3/1NNQ2Pb/4BR1P/R5K1 b - - 0 23,f6g4
rnb1qrk1/1pp3bp/3p1np1/p2P1p2/1PP1pN1P/4P3/PB2BPP1/RN1QK2R w KQ - 0 11,b4b5
5r1k/6pp/1p6/p2nq3/P3pp2/2P5/1P3QPP/4RRK1 w - - 0 38,e1d1
r2qk1nr/pp2ppbp/2np2p1/2p2b2/2P5/2N2NPP/PP1PPPB1/R1BQ1RK1 b kq - 0 7,g8f6
8/2B3p1/r2N1pk1/4p2p/p6P/PbR1P3/1n2KPP1/8 b - - 9 38,g6h7
7R/2pn2k1/2b2p2/2p1pPp1/2P1P1P1/1PK2B2/2N5/8 b - - 0 36,g7h8
br6/r4pk1/6p1/1p1p4/1PpNn2p/P3PP1P/R3N1P1/3R2K1 b - - 0 35,e4d6
1q2r3/1b2rpbk/pBpN2pp/PpP1P3/1P1p1n2/R6P/6P1/1BQR2K1 w - - 0 32,c1f4
r3r1k1/pb4pp/1p2p3/3p4/3P1bpP/6P1/PP2PPB1/2R1R1K1 w - - 0 22,g3f4
r1bq1rk1/p4ppp/2pp1n2/2P1p3/4P3/2PB4/P3QPPP/R1B2RK1 b - - 0 12,d6c5
4r1k1/1p5b/1p5p/nPp2Pp1/3p2q1/P2P2P1/1B2rPBK/2QRR3 b - - 2 30,g4f5
r2q1rk1/1p3pp1/2ppbnnp/1p2p3/3PP3/2P1BN1P/PPB2PP1/R2Q1RK1 w - - 0 15,f1e1
r1b2rk1/3nnppp/p3p3/1p6/1P6/1BN1PN2/P4PPP/3R1RK1 b - - 1 14,d7f6
3r1rk1/3pbpp1/1R2p2p/P1p1Pn1P/2q2B2/5N2/2PQ1PP1/3R2K1 w - - 0 23,a5a6
8/4kpp1/pn1ppn1p/Np6/1P1P4/P3P3/2N1KPPP/8 w - - 7 28,f2f3
r1bn1bk1/pp3p1p/2p3p1/3n4/P2P4/2NB1N2/1P1B1PPP/4R1K1 b - - 1 24,d5b4
r1bqkn1r/p4pb1/1pp4p/2p1p1pP/4P3/3PBN2/PPPQNPP1/2KR3R b kq - 1 13,f8e6
8/8/3n1kp1/p1p4p/P1P2K1P/6P1/6B1/8 w - - 0 39,g2f1
6k1/5bp1/5p2/4r2p/3Q3P/5P2/5KP1/8 b - - 14 44,g8h7
5nrk/r4p2/1p1N4/2ppP1pP/P2p2P1/1P1P2P1/4R1K1/4R3 w - - 1 34,e2f2
rq3rk1/ppp2pbp/2n1b1p1/4p3/Q1P5/2N3P1/PP1NPPBP/R4RK1 w - - 2 13,f1d1
8/8/8/p1r4p/P2R1P1P/2k1K3/8/8 w - - 5 58,e3e4
2r3k1/4qpbp/3pp1p1/1r1P4/5P1P/1P1R2P1/3Q2BK/4R3 b - - 0 26,e6e5
3r3k/4b1pp/p3p3/1p6/4P3/P2p1PNP/1P3P2/3R2K1 w - - 2 26,f3f4
1rbq1rk1/1pn2pbp/2np2p1/p1p1p3/2P5/PPNPP1P1/1B1N1PBP/R2Q1RK1 w - - 1 13,c3d5
r1bqk2r/ppppbp1p/6pB/4P3/2P5/2P3Q1/P4PPP/R3KB1R b KQkq - 1 11,d7d6
r1bq1rk1/p5b1/1pp1n2p/2P2p2/4P3/P1N1BN1P/2P2PP1/1R2QRK1 b - - 0 17,f5f4
r3q1k1/1b3p2/1p3RnQ/8/3p4/2PP2B1/P3B1PP/6K1 w - - 1 25,e2d1
6k1/1b3pp1/1p2pn1p/p1q5/8/2P2N1P/PPB1QPP1/3r2K1 w - - 0 21,e2d1
rn1q1rk1/p1p1bppp/Bp2pn2/8/3P1B2/2N1PN2/PP3PPP/R2QK2R b KQ - 0 9,b8a6
r3r1k1/p4pp1/3b3p/3Np1q1/3pP3/P2B3b/1P2QPPP/2R2RK1 w - - 4 19,e2f3
8/8/5p1p/p2kP3/Pp4PP/1P2K3/8/8 b - - 0 42,d5e5
r1bqk2r/5ppp/2np1b2/p2Np3/1pP1P3/8/PPN2PPP/R2QKB1R w KQkq - 0 13,g2g3
r3k2r/2p1q1b1/pp2pn1p/5pp1/3P1P2/2P1N1P1/PP1NQ1P1/R3K2R w KQkq - 2 20,e1c1
5rk1/pB1b1npp/P2b4/2pPp2q/1p6/3Q1PP1/2PN3P/R4RK1 b - - 2 24,f7g5
1rb1nrk1/1p1n1p1p/pq1p2p1/3P4/P1BbPB2/2N2PN1/1P3RPP/R2Q2K1 w - - 3 16,d1d2
8/8/5pk1/2R4p/r6P/6K1/8/8 b - - 53 117,a4g4
8/2b5/2N3k1/6pp/1Pn1pp2/2P2P1P/6P1/2B2K2 b - - 0 40,e4f3
rq2b1k1/1p4p1/pQ1p1r2/3Pnp1p/2P1p2P/2N3P1/PP1RBP2/1K5R b - - 5 22,e5d7
2rr2k1/1b1nbppp/pp2pn2/8/2N5/1P1NP3/PB2BPPP/2RR2K1 b - - 17 18,b7d5
r2r2k1/5pbp/p5p1/8/2p2B1P/N2nP3/PPR2PP1/5RK1 b - - 3 22,a8c8
4rb1k/5q1p/p2r1pp1/2pNnP2/2P1p2R/1PB4Q/P6P/6RK w - - 3 38,f5g6
rnbqkbnr/1pp2pp1/p6p/3p4/3P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 6,c1f4
8/5r2/1p5p/1Np3kP/P4n2/1P6/2P5/2K4R w - - 5 42,b5d6
r1bqkb1r/pp3ppp/2np1n2/1N2p1B1/4P3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 7,a7a6
8/8/1r6/r3kp1P/P1p1p3/R5P1/2B1N3/2K5 b - - 9 46,b6d6
r1bqkb1r/5ppp/p1np1n2/1p2p1B1/4P3/N1N5/PPP2PPP/R2QKB1R w KQkq - 0 9,c3d5
r1bq1r1k/1pp1b1pp/1nnp4/p3pP2/P7/1BPP1N1P/1P1N1PP1/R1BQR1K1 b - - 0 12,c8f5
R7/P4p2/5kp1/3p3p/7P/4P3/r4PPK/8 b - - 0 41,f6f5
5r2/8/6k1/2P4p/1R6/P5K1/3r4/3B4 w - - 4 50,d1f3
r3r1k1/pp3pp1/2q4p/3p4/3P4/2Q5/PP3PPP/2R2RK1 w - - 0 18,c3c6
rnbqkb1r/1p3ppp/p3pn2/2pP4/3P4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 6,e6d5
3r4/p3kp2/6p1/P2p3p/5P2/1R2P3/4KP1P/8 b - - 4 31,e7d6
2b2bk1/r4p2/2p2Qpp/ppq2P2/4B3/P2P1R2/1P5P/6RK b - - 0 28,f8e7
4rrk1/5pp1/p2b4/3P3P/NppB1Pq1/3n2P1/PP4Q1/R4RK1 b - - 4 36,g4h5
4rk2/b2n2pp/p1pr1p2/Pp2p3/4PP1P/1BP3P1/1P2R1K1/2B2R2 w - - 1 27,h4h5
r3qrk1/pp4np/3p1n2/2pP1p2/2P1pP2/2P1B2P/P3BKP1/R2Q1R2 b - - 2 20,e8g6
1b1r4/8/p3R1n1/1P3pk1/2N5/2P2BP1/6K1/8 b - - 0 36,a6b5
1kq5/3b1p2/1pnNnPpQ/2p1p1P1/2P1P1B1/2P1B3/5K2/8 b - - 5 48,c8g8
3r4/2R5/3pB1pk/1pnP4/5P2/8/P7/6K1 b - - 0 39,d8a8
r4bk1/1p1b1p2/q2p2p1/3Pr2p/1B1p1QP1/P2P4/5PBP/3R1RK1 w - - 0 23,h2h3
3q1rk1/1b1nppbp/r2p1np1/p7/P2B4/NP3NP1/4PPBP/2RQ1RK1 b - - 2 15,d8a8
2rr2k1/6pp/1p4b1/p2Pq3/P1P1N3/Q3R3/6PP/4R1K1 w - - 3 32,h2h3
r1bqk1nr/pp2bppp/2np4/2p1p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 0 6,f3d2
1Q4k1/5p1p/q3b1p1/8/6P1/7P/P4PB1/6K1 b - - 0 32,g8g7
2rq1rk1/pb1nbppp/1p2p3/2p5/3PP3/2PQ1N2/P3BPPP/1RB1R1K1 w - - 6 13,c1f4
r1b1qrk1/6pp/2Np1b2/1pnPpp2/P7/6P1/1P3PBP/R1BQ1RK1 w - - 1 19,c1e3
r1b2rk1/ppp1qpbp/2n1p3/8/2P5/1Q1B1N2/PP1B1PPP/R3K2R w KQ - 6 11,e1c1
r1bqk1nr/pp2bppp/2np4/2p1p3/2B1P3/2NP4/PPPN1PPP/R1BQK2R b KQkq - 1 6,g8f6
1r2k3/2q1pp2/p2p1B2/5P2/bp2P1Q1/1P6/P1P3P1/1K5R b - - 0 26,e7f6
8/8/2R4p/3p1pk1/8/1P6/r1Pr2P1/5RK1 w - - 7 40,f1f2
4rr2/7k/1p4pp/2n1N3/3B4/1p1P3P/3K2P1/2R5 b - - 0 32,b3b2
rnbqkb1r/pp3ppp/4p3/2pn4/3PP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,d5c3
r2q1rk1/pp2nppp/2nb4/3pNb2/3P1B2/1PPB1N2/5PPP/R2Q1RK1 b - - 6 14,d6e5
8/8/2p3k1/p1p1p2p/PpP1Pp2/1PbP1P1p/2N3PK/8 w - - 0 53,g2h3
